Date,Close,High,Low,Open,Volume
13-04-2017,32.71967697,33.0282004,32.71967697,32.91917319,71291600
17-04-2017,32.90059662,32.91219593,32.67790189,32.81940498,66328400
18-04-2017,32.7544632,32.94931893,32.73358655,32.8031789,58790000
19-04-2017,32.63381958,32.94002432,32.58046701,32.91218881,69313600
20-04-2017,33.04210281,33.15344842,32.74517884,32.7590966,93278400
21-04-2017,33.00267029,33.09777616,32.90524243,33.04210512,69283600
24-04-2017,33.32047653,33.39238733,33.2137678,33.28800058,68537200
25-04-2017,33.52693558,33.61276414,33.3738331,33.38311397,75486000
26-04-2017,33.32975006,33.54316751,33.26016126,33.51301,80164800
27-04-2017,33.35526276,33.44109483,33.24391715,33.38542026,56985200
28-04-2017,33.32278824,33.47357222,33.23464125,33.42485652,83441600
01-05-2017,34.00246811,34.14628967,33.62667447,33.65915042,134411600
02-05-2017,34.21821213,34.35275641,34.0627912,34.22517101,181408800
03-05-2017,34.11381912,34.21356897,33.46661847,33.77281983,182788000
04-05-2017,33.99087143,34.13237455,33.82385123,33.98855298,93487600
05-05-2017,34.5545578,34.55919469,34.04421646,34.04421646,109310800
08-05-2017,35.49404144,35.65410272,34.57079369,34.57079369,195009600
09-05-2017,35.72138977,35.92784483,35.59612284,35.69355071,156521600
10-05-2017,35.55204773,35.70979062,35.28528119,35.63787983,103222800
11-05-2017,35.85950089,35.88745485,35.47749659,35.51010659,109020400
12-05-2017,36.3603096,36.43484522,36.02721845,36.03420605,130108000
15-05-2017,36.26713943,36.48842185,36.11573661,36.33934704,104038800
16-05-2017,36.21356964,36.35099727,36.03887242,36.32304685,80194000
17-05-2017,34.99766159,36.00391886,34.87188121,35.77797693,203070800
18-05-2017,35.53107071,35.71741505,35.20264276,35.23525275,134272800
19-05-2017,35.65219879,35.86649357,35.55204078,35.72673796,107843200
22-05-2017,35.86882782,36.00625542,35.61726344,35.87115584,91865600
23-05-2017,35.82456589,36.08078626,35.71042913,36.08078626,79675600
24-05-2017,35.7174263,35.91075831,35.56136388,35.83389111,76712000
25-05-2017,35.84087753,35.9526863,35.64521752,35.80826753,76942400
26-05-2017,35.78031158,35.92705835,35.710432,35.87115398,87710400
30-05-2017,35.79428864,35.97131384,35.71509343,35.73605624,80507600
31-05-2017,35.58231735,35.91074888,35.49380654,35.86416368,97804800
01-06-2017,35.68015671,35.71509828,35.45654627,35.67782869,65616400
02-06-2017,36.20890045,36.20890045,35.61260133,35.7733233,111082800
05-06-2017,35.85484314,35.9759675,35.74536952,35.95034511,101326800
06-06-2017,35.97597122,36.29275558,35.81990884,35.84785925,106499600
07-06-2017,36.19028091,36.33236815,35.98297365,36.10875766,84278400
08-06-2017,36.10176849,36.22987696,35.9643373,36.16232892,85003200
09-06-2017,34.70185471,36.14834925,34.012385,36.14834925,259530800
12-06-2017,33.87262726,34.02868969,33.19480116,33.94716645,289229200
13-06-2017,34.1451416,34.34546116,33.80972248,34.27791315,136661600
14-06-2017,33.81206131,34.35711572,33.50459253,34.35711572,126124800
15-06-2017,33.60940933,33.65366652,33.12491891,33.3834709,128661600
16-06-2017,33.13888931,33.65832123,33.12258254,33.49061167,201444400
19-06-2017,34.08691025,34.1800842,33.46266075,33.46266075,130165600
20-06-2017,33.77711105,34.21036014,33.76080783,34.21036014,99600400
21-06-2017,33.97743607,34.02402482,33.68394608,33.89591285,85063200
22-06-2017,33.92153168,34.17076445,33.80273533,33.95414167,76425200
23-06-2017,34.07292938,34.27790849,33.80040227,33.80506186,141757600
26-06-2017,33.96579742,34.53880227,33.86330783,34.28025027,102769600
27-06-2017,33.47896576,34.04498646,33.45334336,33.77711532,99047600
28-06-2017,33.96812057,34.03334057,33.34619903,33.6559958,88329600
29-06-2017,33.46731186,33.80506251,33.14121195,33.70723254,125997600
30-06-2017,33.54652023,33.76547461,33.49061585,33.64667825,92096400
03-07-2017,33.42539597,33.84466994,33.33222555,33.74683994,57111200
05-07-2017,33.56282043,33.72587042,33.24370807,33.46965003,86278400
06-07-2017,33.24603271,33.42538946,33.17149711,33.31358427,96515200
07-07-2017,33.5837822,33.71655375,33.28563264,33.28563264,76806800
10-07-2017,33.78876114,33.9960683,33.39510962,33.56747877,84362400
11-07-2017,33.89824295,33.97278213,33.63037534,33.71189857,79127200
12-07-2017,33.94714737,34.04963337,33.73285265,33.97742579,99538000
13-07-2017,34.4200058,34.58771538,33.87727944,33.89125464,100797600
14-07-2017,34.71582794,34.78337952,34.31752029,34.4665951,80528400
17-07-2017,34.83694077,35.14906549,34.6063428,34.66457518,95174000
18-07-2017,34.95807648,34.96972367,34.62964487,34.75309728,71475200
19-07-2017,35.17702484,35.27019525,34.92778849,35.05124088,83692000
20-07-2017,35.01863098,35.34473451,34.98369297,35.28883014,68974800
21-07-2017,35.00233078,35.04192838,34.67855879,34.93711078,105010400
24-07-2017,35.42626572,35.50779251,34.91614927,35.07454326,85972800
25-07-2017,35.57764816,35.83386844,35.35869389,35.35869389,75415600
26-07-2017,35.74536896,35.85484257,35.65219501,35.71974657,63124000
27-07-2017,35.06987,35.86882014,34.310521,35.81291578,129905200
28-07-2017,34.82296753,34.9930051,34.75075994,34.91380991,68854800
31-07-2017,34.64361191,35.01630062,34.50385631,34.91613906,79383600
01-08-2017,34.95108414,34.99068174,34.56907977,34.72980175,141474400
02-08-2017,36.60255432,37.21050067,36.37428433,37.10102348,279747200
03-08-2017,36.23685455,36.6188589,36.10874258,36.58158932,108389200
04-08-2017,36.42785263,36.6631102,36.26480265,36.35331702,82239600
07-08-2017,36.99154282,37.01716521,36.4930737,36.58391609,87481200
08-08-2017,37.28736115,37.69498784,36.86575925,36.94262642,144823600
09-08-2017,37.515625,37.56454176,37.06141318,37.09635119,104526000
10-08-2017,36.32068634,37.41507559,36.15933326,37.39168974,163217200
11-08-2017,36.82579422,37.08068718,36.49607651,36.62001369,105028400
14-08-2017,37.38001251,37.4641966,37.12278236,37.25607532,88490800
15-08-2017,37.78923798,37.92954241,37.44782375,37.56942378,117862000
16-08-2017,37.63724136,38.00203792,37.4501652,37.86874852,110686400
17-08-2017,36.91465759,37.58111521,36.90997971,37.53668422,111762400
18-08-2017,36.83047485,37.29816342,36.6480766,36.91465894,109712400
21-08-2017,36.76265717,36.92166955,36.2715828,36.83047043,105474000
22-08-2017,37.36363983,37.41508586,36.95207517,37.00118047,86418400
23-08-2017,37.41041565,37.52500066,37.15318902,37.19762002,77596400
24-08-2017,37.24437332,37.58812464,37.07600518,37.51562993,79275600
25-08-2017,37.38234711,37.54603739,37.24437984,37.33323824,101920400
28-08-2017,37.75882721,37.88276436,37.39870511,37.44781396,103864000
29-08-2017,38.09557343,38.14467873,37.4150857,37.43847155,118067600
30-08-2017,38.19845963,38.32473395,38.0254136,38.30368882,109078400
31-08-2017,38.35046768,38.47206772,38.22886764,38.26628359,107140400
01-09-2017,38.36214066,38.57026184,38.26392652,38.5375238,66364400
05-09-2017,37.90148163,38.40892329,37.54603732,38.29200115,117874000
06-09-2017,37.86172104,38.11427324,37.53667769,38.04879714,86606800
07-09-2017,37.70971298,37.93888286,37.49925464,37.90380409,87714000
08-09-2017,37.09471512,37.68400007,37.07132927,37.61618681,114446000
11-09-2017,37.76584625,37.8944613,37.38935687,37.532002,126323200
12-09-2017,37.61619568,38.34111446,37.12746193,38.02542322,286856000
13-09-2017,37.33323288,37.40572759,36.92634617,37.3846789,179629600
14-09-2017,37.0128746,37.27477907,36.96844362,37.17890562,95042800
15-09-2017,37.3870163,37.64190565,36.94738801,37.05729508,196458400
18-09-2017,37.10407257,37.53200804,36.94739733,37.44080891,113077600
19-09-2017,37.11810684,37.36130693,37.05029356,37.30050512,83242400
20-09-2017,36.49606705,37.00818286,35.97225474,36.92399881,211805600
21-09-2017,35.86937332,36.43293888,35.71971313,36.43293888,150046800
22-09-2017,35.51859665,35.60745859,35.20758342,35.43674975,186581600
25-09-2017,35.20526123,35.50458166,34.88021779,35.07430899,177549200
26-09-2017,35.81091309,35.99331134,35.47183959,35.49288472,146640000
27-09-2017,36.06580734,36.18039234,35.9044542,35.965256,102016800
28-09-2017,35.84365082,36.0774951,35.70802071,35.98629597,88022000
29-09-2017,36.04007339,36.04241412,35.54432474,35.82727785,105199200
02-10-2017,35.96759033,36.11725054,35.71270091,36.07281955,74795200
03-10-2017,36.12426376,36.26690892,35.99097438,36.01435667,64921200
04-10-2017,35.89040756,35.9792695,35.65188904,35.92548633,80655200
05-10-2017,36.33705902,36.34875195,36.02370857,36.0541059,85135200
06-10-2017,36.31602859,36.36045959,36.14298249,36.23885953,69630400
09-10-2017,36.44229889,36.6504202,36.36045552,36.43528384,65051600
10-10-2017,36.45632172,36.94739613,36.26924915,36.49373766,62468000
11-10-2017,36.60832596,36.70887729,36.4212498,36.47269584,67622400
12-10-2017,36.47970963,36.80007516,36.41657067,36.56155655,64500400
13-10-2017,36.71121216,36.77902542,36.57558206,36.65041037,65576800
16-10-2017,37.3870163,37.41507646,36.8655411,36.92400216,96486000
17-10-2017,37.52499771,37.61853401,37.23502947,37.36364456,75989200
18-10-2017,37.35895538,37.58111027,37.32154302,37.51329344,65496800
19-10-2017,36.47503281,36.73226296,36.25054428,36.65509392,170336800
20-10-2017,36.53817749,36.88894399,36.4703642,36.62236159,95896400
23-10-2017,36.5194664,36.87491076,36.36279114,36.68783459,87937200
24-10-2017,36.73693085,36.81175915,36.52646889,36.54751402,71028800
25-10-2017,36.57558823,36.84217059,36.30900586,36.69251038,84828400
26-10-2017,36.8094368,36.90765099,36.66211373,36.76734296,68002000
27-10-2017,38.12829971,38.25691474,37.11107596,37.24904319,177816800
30-10-2017,38.98651505,39.30220622,38.28498227,38.32473537,178803200
31-10-2017,39.52904129,39.67168646,39.03797037,39.26245891,144187200
01-11-2017,39.02626801,39.7394937,38.72694764,39.72312289,134551200
02-11-2017,39.3115654,39.40276453,38.6497856,38.95846179,165573600
03-11-2017,40.3381424,40.74970709,40.01543611,40.68890885,237594400
06-11-2017,40.74737167,40.92041775,40.15574585,40.30774322,140105200
07-11-2017,40.87830734,40.98119937,40.59535784,40.66784897,97446000
08-11-2017,41.21271133,41.21271133,40.76606797,40.843237,97638000
09-11-2017,41.12852859,41.17997462,40.48779405,40.94846752,117930400
10-11-2017,40.99240494,41.15903277,40.89853242,41.09566685,100582000
13-11-2017,40.82814026,40.95252299,40.69436812,40.71783805,67928400
14-11-2017,40.21091461,40.71314021,40.17336416,40.60987827,99130000
15-11-2017,39.68053436,39.97154501,39.5162556,39.88940384,116632400
16-11-2017,40.15459442,40.33529925,39.96684575,40.17336607,94550000
17-11-2017,39.93164063,40.22265124,39.8119526,40.14051008,87598000
20-11-2017,39.89174652,40.02786422,39.79317927,39.96449828,65049600
21-11-2017,40.63334656,40.76476954,40.07949001,40.07949001,100525200
22-11-2017,41.06048203,41.06986785,40.61223289,40.68498466,102355600
24-11-2017,41.06283188,41.18721463,40.98773097,41.09334207,56106800
27-11-2017,40.85630035,41.08863973,40.68028665,41.08159947,82867200
28-11-2017,40.61692429,41.03935431,40.33295393,40.90558576,105715200
29-11-2017,39.77440262,40.58171938,39.22993542,40.51366233,166665600
30-11-2017,40.33060455,40.3986616,39.53032812,39.99734882,166108800
01-12-2017,40.14285278,40.28835627,39.54440557,39.88469796,159037200
04-12-2017,39.84949112,40.51130058,39.80959512,40.47844484,130169600
05-12-2017,39.8119545,40.25316335,39.52094387,39.6758368,109400800
06-12-2017,39.66409302,39.94336862,39.0656494,39.30972011,114240000
07-12-2017,39.73684692,39.99969285,39.64062526,39.6687863,102693200
08-12-2017,39.74858093,40.13111847,39.6195071,40.01143046,93420800
11-12-2017,40.52304459,40.57467555,39.61246595,39.70868763,141095200
12-12-2017,40.29540634,40.45733953,40.23908424,40.40101386,77636800
13-12-2017,40.42917252,40.72721979,40.36580658,40.48314905,95273600
14-12-2017,40.41743469,40.63099882,40.28366258,40.45967626,81906000
15-12-2017,40.82814026,40.87507653,40.47376728,40.74834824,160677200
18-12-2017,41.40311432,41.58616828,41.03700641,41.04170111,117684400
19-12-2017,40.9618988,41.16138239,40.85629132,41.07689569,109745600
20-12-2017,40.91732788,41.16843895,40.65917297,41.03936149,93902400
21-12-2017,41.07220459,41.30923864,40.85864404,40.87507013,83799600
22-12-2017,41.07220459,41.16842626,40.95251658,40.99475814,65397600
26-12-2017,40.03020859,40.24142358,39.82133557,40.08418512,132742000
27-12-2017,40.03724289,40.07948445,39.82837348,39.91990045,85992800
28-12-2017,40.14989471,40.3306031,40.00908234,40.13111949,65920800
29-12-2017,39.71572495,40.03489655,39.71337939,40.01847047,103999600
02-01-2018,40.42682266,40.43621206,39.72276791,39.93398648,102223600
03-01-2018,40.41977692,40.96424757,40.35641458,40.4901831,118071600
04-01-2018,40.60752869,40.71079062,40.38457874,40.49253179,89738400
05-01-2018,41.06985474,41.156687,40.61221993,40.70374689,94640000
08-01-2018,40.91732788,41.21302967,40.81875704,40.91732788,82271200
09-01-2018,40.91262817,41.08394719,40.69671845,40.96425915,86336000
10-01-2018,40.90323639,40.90558553,40.60049439,40.63804484,95839600
11-01-2018,41.13556671,41.18485211,40.95016723,40.97363357,74670800
12-01-2018,41.56035614,41.62372208,41.22240925,41.34679198,101672400
16-01-2018,41.34913635,42.10012738,41.33740139,41.75044556,118263600
17-01-2018,42.0320816,42.06728292,41.08630142,41.33975804,137547200
18-01-2018,42.06962204,42.26676012,41.83259153,42.09543753,124773600
19-01-2018,41.8818779,42.1447239,41.63545798,41.91707921,129700400
22-01-2018,41.53923035,41.7222843,41.44535781,41.60963654,108434400
23-01-2018,41.54861069,42.11185656,41.49698331,41.60963105,130756400
24-01-2018,40.8868103,41.60964034,40.64743066,41.59790538,204420400
25-01-2018,40.15692902,41.05811807,40.02081136,40.95485616,166116000
26-01-2018,40.25081635,40.36581327,39.91052387,40.36581327,156572000
29-01-2018,39.41768646,39.93399265,39.208817,39.93399265,202561600
30-01-2018,39.18534851,39.27922106,38.65261264,38.84740159,184192800
31-01-2018,39.293293,39.53032705,39.07503775,39.16187002,129915600
01-02-2018,39.37543488,39.57256935,39.13605526,39.23227693,188923200
02-02-2018,37.66693497,39.14545089,37.57306242,38.95770221,346375200
05-02-2018,36.72584915,38.46017079,36.61085224,37.33837701,290954000
06-02-2018,38.26068115,38.42261432,36.14147667,36.33626558,272975200
07-02-2018,37.44163132,38.34751527,37.3313327,38.27476352,206434400
08-02-2018,36.41135406,37.78426191,36.38319303,37.61763408,217562000
09-02-2018,36.85672379,37.20547254,35.40281475,37.01224819,282690400
12-02-2018,38.34127426,38.61932983,37.11593417,37.34922082,243278000
13-02-2018,38.72536469,38.82197867,38.0914878,38.16218104,130196800
14-02-2018,39.43936157,39.47942024,38.38133233,38.41903229,162579600
15-02-2018,40.76366043,40.78722244,39.82344872,40.00960409,204588800
16-02-2018,40.63171005,41.19489735,40.47618921,40.615217,160704400
20-02-2018,40.49502945,41.06292324,40.39370164,40.54215707,135722000
21-02-2018,40.31123352,41.02993794,40.297092,40.72596168,149886400
22-02-2018,40.6482048,40.98988465,40.46204939,40.48325629,123967600
23-02-2018,41.35514069,41.39048552,40.89328112,40.92391571,135249600
26-02-2018,42.1728096,42.27177872,41.52243958,41.55542929,152648800
27-02-2018,42.03613281,42.52862322,41.98193622,42.20344004,155712400
28-02-2018,41.97251511,42.56161959,41.95602205,42.24114661,151128400
01-03-2018,41.2373085,42.36367584,40.68590764,42.07147876,195208000
02-03-2018,41.52243805,41.54364495,40.63642269,40.71889875,153816000
05-03-2018,41.66617584,41.88296582,41.1241991,41.28679248,113605600
06-03-2018,41.63082886,42.00314327,41.50358389,41.92302593,95154000
07-03-2018,41.24437714,41.43760511,41.06529069,41.22317024,126814000
08-03-2018,41.69445419,41.73686798,41.25380525,41.35041564,95096400
09-03-2018,42.41079712,42.41551096,41.80048591,41.93480342,128740800
12-03-2018,42.82081604,42.97869557,42.46499832,42.48384649,128828400
13-03-2018,42.40844345,43.24025849,42.23642599,43.02582365,126774000
14-03-2018,42.04792404,42.53805943,41.89946855,42.49093178,117473600
15-03-2018,42.09738922,42.47206227,41.9607202,42.0620444,90975200
16-03-2018,41.94894791,42.20815169,41.85468904,42.09739977,157618800
19-03-2018,41.3080101,41.8193524,40.92155768,41.78400757,133787200
20-03-2018,41.29386902,41.66146964,41.22317576,41.29386902,78597600
21-03-2018,40.35836411,41.25851373,40.35600539,41.24673093,148219600
22-03-2018,39.78810883,40.69061352,39.72919839,40.05909539,165963200
23-03-2018,38.86674118,40.0402358,38.86674118,39.6797043,164115200
26-03-2018,40.71183395,40.78959618,39.22022096,39.60431824,150164800
27-03-2018,39.66793823,41.27265825,39.33332732,40.92626453,163690400
28-03-2018,39.22964859,40.06382263,38.92567223,39.4110938,166674000
29-03-2018,39.53596497,40.47146282,39.32859911,39.54303393,153594000
02-04-2018,39.27676392,39.80931656,38.75599768,39.26733983,150347200
03-04-2018,39.6797142,39.76454538,38.85261295,39.50298289,121112000
04-04-2018,40.43848038,40.53273564,38.82669169,38.85261243,138422000
05-04-2018,40.71889114,41.05585709,40.54922881,40.66704968,107732800
06-04-2018,39.67735672,40.64348568,39.63493934,40.28766795,140021200
09-04-2018,40.0708847,40.78723412,40.02375707,40.03082603,116070800
10-04-2018,40.82492828,41.00165957,40.41962423,40.76601785,113634400
11-04-2018,40.63406754,40.98281635,40.45969133,40.58458118,89726400
12-04-2018,41.0346489,41.23730092,40.77544157,40.86263145,91557200
13-04-2018,41.17367935,41.43524182,40.96631707,41.18546216,100497200
16-04-2018,41.43053818,41.51772448,41.19725153,41.24437916,86313600
17-04-2018,42.00078201,42.1657305,41.56955723,41.588409,106421600
18-04-2018,41.90652847,42.13745998,41.6803144,41.89945951,83018000
19-04-2018,40.71889114,41.32920235,40.68590145,40.94510519,139235200
20-04-2018,39.05054855,40.34657809,38.98221044,40.20048137,261964400
23-04-2018,38.93744278,39.33331918,38.66645262,39.31211229,146062000
24-04-2018,38.39545822,39.19428342,37.99015422,39.03875904,134768000
25-04-2018,38.56276321,38.97985003,38.2705698,38.32005255,113528400
26-04-2018,38.69708633,39.05290406,38.49678942,38.67352072,111852000
27-04-2018,38.24938583,38.72302465,37.85115054,38.64526241,142623200
30-04-2018,38.9421463,39.4134297,38.13625211,38.20459022,169709600
01-05-2018,39.84702682,39.87058885,38.94451837,39.21314986,214277600
02-05-2018,41.60726547,41.88532101,40.95453682,41.2915028,266157600
03-05-2018,41.68267059,41.82641221,41.105349,41.44467371,136272800
04-05-2018,43.3180275,43.41699661,41.9842942,42.00314597,224805200
07-05-2018,43.63142776,44.22288727,43.53481378,43.63613801,169805600
08-05-2018,43.84115219,43.88121086,43.28032363,43.59137249,113611200
09-05-2018,44.14984512,44.15926921,43.64557185,43.95897585,92844800
10-05-2018,44.78134918,44.85911138,44.21816564,44.23937612,111957200
11-05-2018,44.61103439,44.95876373,44.34136711,44.8239319,104848800
14-05-2018,44.50696182,44.83340257,44.43836379,44.71039534,83115200
15-05-2018,44.10246277,44.25149069,43.78548606,44.18288905,94780800
16-05-2018,44.51404953,44.58028696,43.99837143,44.01493168,76732400
17-05-2018,44.23256302,44.68673938,44.0835351,44.47147764,69176000
18-05-2018,44.07171249,44.42653816,44.02913515,44.27987804,73190800
21-05-2018,44.38395309,44.77189561,44.21363652,44.47147559,73603200
22-05-2018,44.27278137,44.67964842,44.18289105,44.5613732,60962800
23-05-2018,44.55663681,44.58975372,43.94160428,44.08117177,80233600
24-05-2018,44.50696182,44.6701822,44.04805702,44.65362554,92936000
25-05-2018,44.60868454,44.86179165,44.38869074,44.52589044,69844000
29-05-2018,44.44781876,44.64888804,44.20417213,44.37685652,90056400
30-05-2018,44.35320663,44.47148185,44.18289003,44.40524802,74762000
31-05-2018,44.20417023,44.5258789,44.03148945,44.28696431,109931200
01-06-2018,45.00134277,45.00607118,44.41233106,44.46910445,93770000
04-06-2018,45.37746429,45.75357857,45.26392111,45.33251914,105064800
05-06-2018,45.72755432,45.87658222,45.50283218,45.67078454,86264000
06-06-2018,45.88604736,45.90970385,45.3987541,45.80325689,83734400
07-06-2018,45.76303864,45.93808361,45.49809975,45.92389116,85388800
08-06-2018,45.34671402,45.41767987,44.89017345,45.22134259,106627200
11-06-2018,45.2355423,45.41059093,44.99426343,45.26393081,73234000
12-06-2018,45.48391724,45.56197931,45.21661409,45.27338749,67644400
13-06-2018,45.11016846,45.6258503,45.04866664,45.51703551,86553600
14-06-2018,45.13382339,45.31596824,44.99662371,45.31123622,86440400
15-06-2018,44.6701889,44.98243725,44.5329892,44.95168453,246876800
18-06-2018,44.64652252,44.7600657,44.2822329,44.44308904,73939600
19-06-2018,43.92504883,44.07644096,43.39517458,43.79494537,134314000
20-06-2018,44.11665726,44.28224184,43.93451241,44.08117613,82514800
21-06-2018,43.87064362,44.5542742,43.74763638,44.29406729,102847600
22-06-2018,43.74289703,44.033853,43.69085566,44.02675678,108801600
25-06-2018,43.09238052,43.74289404,42.75174741,43.38333647,126652400
26-06-2018,43.62699509,44.12375245,43.17991491,43.28636549,98276800
27-06-2018,43.56312561,44.30116176,43.5323729,43.81623268,101141200
28-06-2018,43.88011169,44.04806411,43.47797662,43.54894248,69460800
29-06-2018,43.78786087,44.27988632,43.26745052,44.06698871,90950800
02-07-2018,44.27751541,44.30590392,43.38808694,43.48270929,70925200
03-07-2018,43.50635147,44.45964935,43.41646116,44.42180041,55819200
05-07-2018,43.85645676,44.09537505,43.59152138,43.82333983,66416800
06-07-2018,44.46438599,44.57319717,43.80914026,43.86118165,69940800
09-07-2018,45.08178711,45.10543999,44.77900281,44.82631218,79026400
10-07-2018,45.0273819,45.24737209,44.98716514,45.11254021,63756400
11-07-2018,44.44309235,44.89253668,44.37922272,44.58975245,75326000
12-07-2018,45.18822479,45.2781151,44.7813578,44.83339918,72164400
13-07-2018,45.25920105,45.37984049,45.15748247,45.20006343,50055600
16-07-2018,45.15984726,45.57144273,45.04393624,45.30414318,60172400
17-07-2018,45.28757477,45.38692551,44.75533635,44.8854398,62138000
18-07-2018,45.03918457,45.37035722,44.92800562,45.3656252,65573600
19-07-2018,45.38929367,45.54778201,44.8712477,44.8712477,81147200
20-07-2018,45.28520584,45.51938841,44.98478584,45.3656321,82704800
23-07-2018,45.32542801,45.4082221,44.84049891,45.10543423,63957600
24-07-2018,45.6542244,45.81034852,45.42950225,45.52412096,74791600
25-07-2018,46.08474731,46.09184354,45.51938843,45.66841633,66839600
26-07-2018,45.94046021,46.35442345,45.7985285,46.03507893,76304000
27-07-2018,45.17639923,46.17227811,44.96823731,46.12496875,96096000
30-07-2018,44.92329407,45.46499298,44.72459257,45.39402712,84118000
31-07-2018,45.01317596,45.45079567,44.7884538,45.01554378,157492000
01-08-2018,47.66490173,47.72640353,46.67375506,47.10427849,271742800
02-08-2018,49.05818176,49.29236793,47.39286872,47.4472743,249616000
03-08-2018,49.20012665,49.37753948,48.60638274,48.97303664,133789600
06-08-2018,49.45560074,49.49817808,48.98249987,49.20249004,101701600
07-08-2018,48.99195862,49.55731399,48.90916453,49.51473665,102349600
08-08-2018,49.02507782,49.15754549,48.37929614,48.74121802,90102000
09-08-2018,49.41065216,49.62354609,49.01324558,49.56440849,93970400
10-08-2018,49.26348495,49.6361734,49.05933795,49.22313078,98444800
13-08-2018,49.58156586,50.07531676,49.30383166,49.68601365,103563600
14-08-2018,49.79046631,49.98274357,49.43676872,49.887793,82992000
15-08-2018,49.90678024,50.02547026,49.4533835,49.66465159,115230400
16-08-2018,50.63790131,50.75421518,50.19874687,50.26521298,114001600
17-08-2018,51.64915085,51.73698031,50.59993148,50.6663976,141708000
20-08-2018,51.14589691,52.02894719,51.06281246,51.77257997,121150800
21-08-2018,51.04619598,51.55656518,50.80644348,51.46398712,104639200
22-08-2018,51.04857635,51.35954362,50.76134492,50.82306605,76072400
23-08-2018,51.15302658,51.52333887,50.94175849,50.95362459,75532800
24-08-2018,51.31207275,51.48773167,51.06282298,51.41652056,73905600
27-08-2018,51.73461151,51.92451629,51.35242946,51.54707923,82100400
28-08-2018,52.15239716,52.35179553,51.967241,51.98860434,91107200
29-08-2018,52.93098831,53.05205442,52.08354364,52.25920252,109019200
30-08-2018,53.41763306,54.18436961,52.79332236,52.99509685,195175200
31-08-2018,54.03481293,54.32916182,53.64788235,53.76894485,173360400
04-09-2018,54.20811081,54.40276058,53.79744432,54.21998054,109560400
05-09-2018,53.85441208,54.51907696,53.43425199,54.35766026,133332000
06-09-2018,52.95948792,53.96835308,52.53220312,53.70248497,137160000
07-09-2018,52.53219986,53.49833467,52.39214652,52.6627596,150479200
10-09-2018,51.82718658,52.66276537,51.38565955,52.44912115,158066000
11-09-2018,53.13752365,53.24434395,51.40702112,51.75122146,142996000
12-09-2018,52.47760773,53.41050956,52.18562767,53.39626733,197114800
13-09-2018,53.74520874,54.20572654,52.83367037,53.05918066,166825600
14-09-2018,53.13514328,53.84728335,52.82180353,53.58853999,127997200
17-09-2018,51.7203598,52.92387462,51.57555785,52.73396988,148780400
18-09-2018,51.80582047,52.66276254,51.53995236,51.69899655,126286800
19-09-2018,51.83668137,52.13340643,51.10792648,51.86754193,108495200
20-09-2018,52.23073578,52.76484093,52.02184016,52.28058719,106435200
21-09-2018,51.6681366,52.54644196,51.58030353,52.40876111,384986800
24-09-2018,52.411129,52.52269789,51.42363094,51.46873372,110773600
25-09-2018,52.74346542,52.89301599,52.15238789,52.16425762,98217600
26-09-2018,52.32330704,53.11378299,52.16663534,52.46098789,95938800
27-09-2018,53.39863586,53.75233341,53.06392916,53.1303989,120724800
28-09-2018,53.58615875,53.60989458,53.17786489,53.36064487,91717600
01-10-2018,53.94697952,54.45972121,53.73096647,54.11077231,94403200
02-10-2018,54.42650223,54.59741617,53.79744649,53.94462097,99152800
03-10-2018,55.08878326,55.42111385,54.54518099,54.60927461,114619200
04-10-2018,54.12026215,55.15523899,53.82116106,54.78255069,128168000
05-10-2018,53.24197006,54.21997834,52.3612921,54.11315804,134322000
08-10-2018,53.11853027,53.36303141,52.27108183,52.74821801,118655600
09-10-2018,53.85441208,53.94936627,52.75771738,53.08767551,107564000
10-10-2018,51.3595314,53.73095865,51.28594419,53.51969062,167962400
11-10-2018,50.90615463,52.1049247,50.40053755,50.92277298,212497600
12-10-2018,52.72448349,52.90726714,51.4734896,52.32331062,161351600
15-10-2018,51.59692764,52.65801675,51.57556431,52.49897255,123164000
16-10-2018,52.73397064,52.93337261,51.45449246,51.96960668,116736000
17-10-2018,52.50609589,52.85029625,52.06694133,52.7695879,91541600
18-10-2018,51.27883148,52.16188542,50.56194283,51.71560984,130325200
19-10-2018,52.05981064,52.52270094,51.61353505,51.76308562,132314800
22-10-2018,52.3779068,53.02120833,51.97198894,52.17375981,115168400
23-10-2018,52.8716507,52.99508932,50.96548943,51.23373001,155071200
24-10-2018,51.05806732,53.22772055,50.92750759,52.84079358,163702000
25-10-2018,52.17613602,52.55119693,51.45212614,51.68001258,119423200
26-10-2018,51.34530258,52.26871078,50.48361189,51.25034839,189033600
29-10-2018,50.38154221,52.15002282,48.92165275,52.0313328,183742000
30-10-2018,50.63315201,51.07942392,49.67651095,50.12278286,146640000
31-10-2018,51.95300674,52.33044022,51.42127404,51.48299518,153435600
01-11-2018,52.75059509,52.78382815,51.46636815,51.99810077,233292800
02-11-2018,49.25160217,50.71623636,48.76497244,49.74298052,365314800
05-11-2018,47.85344315,48.51810801,47.04160381,48.49674467,264654800
06-11-2018,48.3709259,48.59643619,47.87717505,47.93177143,127531600
07-11-2018,49.8379364,49.86404835,48.45638652,48.8931649,133697600
08-11-2018,49.66404343,50.05232043,49.24955973,50.01897142,101450400
09-11-2018,48.7064476,49.07328676,48.17762493,48.96371298,137463200
12-11-2018,46.25290298,47.60592795,46.16238267,47.40344946,204542000
